N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,1.9640132863424717,22.41719531546063,0.0016366777386187265,1.0,acceleration_upper,8.9,0.47616499802648427,1,5.0,acceleration_upper,0.4712842528868433,8.3,1,0.7636366299609705,0.00035886874584652634,0.7,1.0,958b755fa6ffd7aa,1.0,47,controller_comparison,1.0,24.0,20.0,0.027851895656300047,0.30142227783341013,0.145800380373295,78.56053145369887,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.5,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,1.8787114715581879,21.546420964520223,0.0015655928929651567,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.0,0.7,1.0,95b71c4101cb5e47,1.0,149,chain_length_scope,1.0,24.0,20.0,0.0693147267771222,0.5347791439590708,0.30436181248211014,150.29691772465503,81
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,5.977802405404525,19.221536821795013,0.00498150200450377,2.1,gap_lower,8.200000000000001,0.23892315891024934,1,5.0,gap_lower,0.688120998403801,6.800000000000001,1,0.3173783908256328,0.0,0.7,1.0,9630fc8ae7ddff52,1.0,29,controller_comparison;layout_comparison,1.0,24.0,20.0,0.2035163919795324,2.148000000000593,0.42994625852993806,239.112096216181,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,5.98114292084926,19.221536821795013,0.004984285767374383,2.1,gap_lower,8.200000000000001,0.23892315891024934,1,5.0,gap_lower,0.688120998403801,6.800000000000001,1,0.33810168968453724,0.0,0.7,1.0,96380a926ecad494,1.0,149,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.09498635759705688,2.148000000000593,0.42499999999999005,239.2457168339704,41
40,4,"[19,20,21,22]",0.35,1.9,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",89.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,middle,133.6427758166803,-96.06826898279361,0.1113689798472336,4.5,gap_lower,49.2,6.00341344913968,19,5.000000000000004,gap_lower,-5.137868422409488,47.1,19,7.017543859649123,0.000892700993052823,0.7,0.0,96caf7de6fddb936,0.0,167,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,105.994355195385,20.0,5345.711032667213,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.078257215171215e-16,20,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5350796098647517e-16,jerk,0.1,3.078257215171215e-16,20,1.5391286075856077e-15,acceleration_upper,0.9999999999999999,0.0,2,0.0,0.0,0.7,1.0,971890533d72955a,1.0,47,controller_comparison,1.0,24.0,20.0,1.5391286075856078e-16,0.0,0.0,0.0,41
40,4,"[37,38,39,40]",0.35,1.9,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",108.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,rear,190.9675098582656,-48.224808554456295,0.15913959154855467,4.5,gap_lower,60.0,3.611240427722815,37,5.000000000000004,gap_lower,-3.1533270704441207,59.900000000000006,37,7.017543859649123,0.11852174268852629,0.7,0.0,9739436a1a86959d,0.0,191,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,113.49208193999408,20.0,7638.700394330624,41
40,4,"[19,20,21,22]",0.35,2.5,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",106.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,middle,202.90394178810803,-103.09161473856862,0.16908661815675669,4.5,gap_lower,59.300000000000004,6.3545807369284315,19,5.000000000000004,gap_lower,-5.51851174575553,58.2,19,5.333333333333333,0.0015277916156643792,0.7,0.0,9748d5cc7ebc19d4,0.0,79,layout_comparison,0.0,24.0,20.0,4.5,127.09161473856862,20.0,8116.157671524321,41
40,0,[],0.35,1.0,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,2.889733912262495,22.225190269138125,0.002408111593552079,1.0295339203163438,jerk,8.0,0.2973892250822806,1,5.0,acceleration_upper,0.7124676040516986,9.1,1,0.8679859312997161,0.0002501091916352986,0.7,1.0,97612ba072541a29,1.0,61,controller_comparison,1.0,24.0,20.0,0.06588876800906208,0.5988422736003542,0.3344308715888147,115.5893564904998,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0868044401493493e-16,5,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5431316168805067e-16,jerk,0.1,3.0868044401493493e-16,5,1.5434022200746747e-15,acceleration_upper,0.9999999999999999,0.0,2,0.0,0.0,0.7,1.0,9770e6ec289de8ee,1.0,167,prediction_scope,1.0,24.0,20.0,1.543402220074675e-16,0.0,0.0,0.0,41
40,4,"[1,2,3,4]",0.35,1.0,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,front,5.3616748040698345,22.041091224490145,0.0044680623367248625,1.0,jerk,7.7,0.15796767347454377,1,5.0,gap_lower,0.8475557889641916,6.7,1,0.38330523773824393,7.413391026981723e-07,0.7,1.0,9778511e81f96be9,1.0,191,layout_comparison;prediction_scope,1.0,24.0,20.0,0.030368097938481095,2.802500000000009,0.337133646377481,214.4669921627934,41
40,4,"[1,2,3,4]",0.35,1.8,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,front,6.415557184478139,20.118271619165995,0.005346297653731783,1.8,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7314541031193812,6.7,1,0.3239786377755459,2.2687827781085077e-06,0.7,1.0,979c57f9a4a53b97,1.0,149,layout_comparison;prediction_scope,1.0,24.0,20.0,0.20351639197953236,2.972280225506438,0.39843528697689834,256.62228737912557,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,0.25,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,even,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,979ca89007ea1040,1.0,113,chain_length_scope,1.0,24.0,20.0,1.5413313407798953e-16,0.5625,0.0,0.0,81
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,8,idm,[],60.0,0.2,even,3.203277749433977,21.134181421257843,0.0026693981245283142,1.4999999999999998,jerk,6.9,1.0000000000000002,8,5.000000000000001,acceleration_upper,0.0,6.6000000000000005,8,0.8681234400008688,0.06299334337627568,0.7,1.0,97a5707e5fcaabd1,1.0,191,prediction_scope,1.0,24.0,20.0,0.2330599096135322,3.1472887403344885,0.2718156002387211,128.13110997735907,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.36006650964123155,23.63545048406307,0.0003000554247010263,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.0001741239061251084,0.7,1.0,982c271cc8d25527,1.0,131,controller_comparison,1.0,24.0,20.0,0.0029953624254807857,0.047382811196257535,0.01870324727403272,14.402660385649263,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,4.434391720903936,20.76997882537276,0.0036953264340866135,1.5,jerk,6.4,0.18004402927351704,1,5.0,gap_lower,0.7672837536055284,6.7,1,0.38844641812184477,0.0,0.7,1.0,982dc98a5a6edeaf,1.0,149,prediction_scope,1.0,24.0,20.0,0.12551757861847504,2.5037500000169075,0.4054220872446699,177.37566883615744,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,5.095975286958577,20.398261426893157,0.004246646072465481,1.7,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7461541031193801,6.7,1,0.32347790797516185,0.0,0.7,1.0,982e681c14a7cbe9,1.0,29,controller_comparison;layout_comparison,1.0,24.0,20.0,0.1342776823296149,2.854250000015554,0.4360760434624922,203.83901147834308,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,5.477238250481447,19.462153868621158,0.004564365208734539,2.0,gap_lower,8.0,0.2268923065689421,1,5.0,gap_lower,0.6958493977653253,6.9,1,0.3616510071143395,0.0,0.7,1.0,98490c0fd3e1225e,1.0,167,prediction_scope,1.0,24.0,20.0,0.23305990957310865,1.6391890905764512,0.4766907683053816,219.0895300192579,41
20,2,"[1,20]",0.35,2.2,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,9.466279725256578,18.90519299544539,0.007888566437713814,2.2,gap_lower,8.4,0.2547403502277305,1,5.0,gap_lower,0.672686427431288,6.9,1,0.34195712209218027,0.1515151515151418,0.7,1.0,98724b89e124c320,1.0,167,chain_length_scope,1.0,24.0,20.0,0.019728175723954557,2.136500000000069,0.20024885453127084,189.32559450513156,21
20,2,"[1,20]",0.35,2.2,0.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",42.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,171.50646314063042,-32.461577473160915,0.142922052617192,4.5,gap_lower,49.900000000000006,2.8230788736580457,20,5.000000000000004,gap_lower,-1.9851468308182803,48.6,20,6.0606060606060606,5.9067180096035825,0.7,0.0,98b738fe438fdd3b,0.0,167,chain_length_scope,0.0,24.0,20.0,1.2213110608951814,110.33953187415307,13.898097209455486,3430.1292628126084,21
40,4,"[1,14,27,40]",0.35,1.9,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,3.2776232399106346,19.577656259410332,0.002731352699925529,1.9,gap_lower,8.3,0.22111718702948338,1,5.0,gap_lower,0.7099290965800863,6.800000000000001,1,0.24580419140364201,0.0,0.7,1.0,98ef2bb636c3cb36,1.0,79,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.3046241824208664,0.17500000000000426,131.1049295964254,41
40,4,"[37,38,39,40]",0.35,0.25,1.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",0.0,acceleration_upper,8.9,0.07914289586333147,1,idm,[],60.0,0.2,rear,0.37127015290685517,23.592341873324457,0.000309391794089046,0.25,acceleration_upper,8.9,0.07914289586333147,1,5.0,acceleration_upper,0.9230553573043985,8.9,1,0.6979807417176099,0.0,0.7,1.0,996684cd77e57c1b,1.0,29,layout_comparison,1.0,24.0,20.0,0.006684863543249533,0.06349195632620308,0.03016214278780538,14.850806116274207,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,6.08890652390618,19.221536821795013,0.0050740887699218164,2.1,gap_lower,8.200000000000001,0.23892315891024934,1,5.0,gap_lower,0.688120998403801,6.800000000000001,1,0.3173783908256328,0.0,0.7,1.0,9984d3beb8f17dd0,1.0,131,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.12775820637418167,2.148000000000593,0.42499999999999005,243.5562609562472,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,7.246821793097905,17.943901265816777,0.006039018160914921,2.5,gap_lower,8.700000000000001,0.30280493670916114,1,5.0,gap_lower,0.6349762171695131,7.0,1,0.31712265658179795,0.0,0.7,1.0,99b34256dacc2b2d,1.0,149,prediction_scope,1.0,24.0,20.0,0.15889212827988342,2.8599991957310067,0.42297529933632205,289.8728717239162,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,5.391200554007161,17.44987155700528,0.004492667128339301,2.5,gap_lower,8.8,0.32750642214973597,1,5.0,gap_lower,0.616796615564511,7.0,1,0.2666430711583966,0.0,0.7,1.0,9a188dbf14c532ea,1.0,97,controller_comparison,1.0,24.0,20.0,0.06931726628668224,2.1962196670088474,0.350426752581928,215.64802216028642,41
40,4,"[19,20,21,22]",0.35,2.1,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",85.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,middle,149.18262227253652,-100.20273188577029,0.12431885189378043,4.5,gap_lower,53.1,6.210136594288515,19,5.000000000000004,gap_lower,-5.368415937126838,51.6,19,6.349206349206349,0.0021720211369174393,0.7,0.0,9a5c1b605d5024b9,0.0,3,layout_comparison,0.0,24.0,20.0,4.5,117.17353679218724,20.0,5967.304890901461,41
40,4,"[37,38,39,40]",0.35,1.8,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",107.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,rear,186.68768243505116,-50.95938171964867,0.15557306869587595,4.5,gap_lower,60.0,3.747969085982433,37,5.000000000000004,gap_lower,-3.2672863004054284,59.900000000000006,37,7.4074074074074066,0.16206470362101194,0.7,0.0,9a693c642bfd4598,0.0,47,layout_comparison,0.0,24.0,20.0,4.5,121.9679655757958,20.0,7467.507297402046,41
20,2,"[1,20]",0.35,0.25,1.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.5429096703885803,23.63545048406307,0.0004524247253238169,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.10976693057066693,0.7,1.0,9b47c96b3bbd7148,1.0,131,chain_length_scope,1.0,24.0,20.0,0.0005523291706000128,0.030724995845957892,0.008715255321323667,10.858193407771605,21
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-18.0,0,ovm,[],60.0,0.2,even,9.964799699414797,11.891433852027944,0.008303999749512332,1.8,gap_lower,56.0,0.6054283073986028,27,5.0,gap_lower,0.3812171364672423,55.300000000000004,27,1.3702970094186113,0.0,0.7,0.0,9b65599e5b6886de,1.0,131,prediction_scope,0.0,24.0,20.0,1.0372119438596816,11.412344185008521,2.5405470024571777,398.5919879765919,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-25.0,8,idm,[],60.0,0.2,even,10.976602932519723,11.310674133919505,0.009147169110433104,3.62499620519874,jerk,5.5,1.0000000000000004,8,5.000000000000002,acceleration_upper,0.0,6.5,8,1.3565029044002068,0.126666654539927,0.7,1.0,9b6639cf6e21bf25,1.0,191,prediction_scope,1.0,24.0,20.0,0.2477501834453947,3.56823026115984,0.7509302783883562,439.06411730078895,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,2.011255436847674,22.41719531546063,0.0016760461973730613,1.0,acceleration_upper,8.9,0.47616499802648427,1,5.0,acceleration_upper,0.4712842528868433,8.3,1,0.7636366299609705,0.0005469381083666273,0.7,1.0,9bb61b2428ec2b9a,1.0,79,controller_comparison,1.0,24.0,20.0,0.032988731892350284,0.2865136001700819,0.16083845708543976,80.45021747390695,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0840736763882177e-16,24,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.4927216045054946e-16,jerk,0.1,3.0840736763882177e-16,24,1.5420368381941087e-15,acceleration_upper,0.9999999999999999,0.0,12,0.0,0.0,0.7,1.0,9bd846a815f15edf,1.0,79,controller_comparison,1.0,24.0,20.0,1.5420368381941088e-16,0.0,0.0,0.0,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,0.0,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",0.0,jerk,0.1,3.099938097015429e-16,27,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5499690485077145e-16,jerk,0.1,3.099938097015429e-16,27,1.5499690485077144e-15,acceleration_upper,0.9999999999999999,0.0,6,0.0,0.0,0.7,1.0,9c5ae0d2fbe0ab6d,1.0,131,chain_length_scope,1.0,24.0,20.0,1.5499690485077145e-16,0.0,0.0,0.0,81
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,8,idm,[],60.0,0.2,even,4.045670449871837,20.257223598600703,0.003371392041559864,1.4999999999999998,jerk,5.1000000000000005,1.0,8,5.0,acceleration_upper,0.0,6.7,8,0.8773262970307374,0.18887682948008924,0.7,1.0,9c95ea91bc0600ce,1.0,97,prediction_scope,1.0,24.0,20.0,0.24918009525056659,2.618063864158046,0.4249728663302008,161.82681799487347,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,7.2824367487090225,17.940824239627887,0.006068697290590852,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3329445331574059,0.0,0.7,1.0,9cf301517208ba8a,1.0,29,controller_comparison;layout_comparison,1.0,24.0,20.0,0.11252724309673723,1.9137499999919783,0.4470197583889437,291.2974699483609,41
40,4,"[1,14,27,40]",0.35,2.1,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",106.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,171.2338522343867,-2.321390306326194,0.14269487686198892,4.5,gap_lower,41.5,1.3160695153163098,24,5.000000000000004,gap_lower,-0.4915695153163104,41.0,24,6.349206349206349,3.5925686904769427,0.7,0.0,9cfc81189ccdbdbc,0.0,191,controller_comparison,0.0,24.0,20.0,4.5,116.87439207410262,20.0,6849.354089375468,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,0.0,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",0.0,jerk,0.1,3.0868142572597697e-16,65,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5434071286298848e-16,jerk,0.1,3.0868142572597697e-16,65,1.5434071286298848e-15,acceleration_upper,0.9999999999999999,0.0,3,0.0,0.0,0.7,1.0,9d0073166a6c4e88,1.0,191,chain_length_scope,1.0,24.0,20.0,1.5434071286298848e-16,0.0,0.0,0.0,81
40,4,"[1,14,27,40]",0.35,1.8,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",104.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,166.9822923776564,-2.4684712424672384,0.13915191031471366,4.5,gap_lower,57.800000000000004,1.3234235621233619,37,5.000000000000004,gap_lower,-0.4989235621233619,57.300000000000004,37,7.4074074074074066,4.5585145858252085,0.7,0.0,9d0fb8f52bf279da,0.0,113,controller_comparison,0.0,24.0,20.0,4.5,130.5037499687246,20.0,6679.291695106256,41
40,4,"[37,38,39,40]",0.35,2.0,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",123.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,rear,246.32637301539907,-55.53712676096934,0.20527197751283258,4.5,gap_lower,60.0,3.976856338048467,37,5.000000000000004,gap_lower,-3.4617822870068737,59.900000000000006,37,6.666666666666667,0.18750462975352158,0.7,0.0,9d24a30bf23c5d4d,0.0,79,layout_comparison,0.0,24.0,20.0,4.5,81.25169759537653,20.0,9853.054920615963,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.8,1.0,even_idm_leader_N80,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,2.690504612849034,20.118271619165995,0.002242087177374195,1.8,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7314541031193812,6.7,1,0.33287631212238245,0.0,0.7,1.0,9d33fb8396a5f79b,1.0,191,chain_length_scope,1.0,24.0,20.0,0.21679742284252312,2.033011648047818,0.42499999999999005,215.24036902792272,81
20,2,"[1,20]",0.35,1.5,1.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,5.914061475115751,21.546420964520223,0.00492838456259646,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.4407400726817738,0.7,1.0,9d3e1ac310408c9f,1.0,149,chain_length_scope,1.0,24.0,20.0,0.0030025601623202506,0.10481961433652032,0.04463005629559902,118.28122950231503,21
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0946089165499e-16,17,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.54730445827495e-16,jerk,0.1,3.0946089165499e-16,17,1.5473044582749498e-15,acceleration_upper,0.9999999999999999,0.0,8,0.0,0.0,0.7,1.0,9d8883fd5aedd56c,1.0,191,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,1.54730445827495e-16,0.0,0.0,0.0,41
40,4,"[37,38,39,40]",0.35,0.25,1.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",0.0,acceleration_upper,8.9,0.08040738292374738,1,idm,[],60.0,0.2,rear,0.3750200824784381,23.590913162003574,0.0003125167353986984,0.25,acceleration_upper,8.9,0.08040738292374738,1,5.0,acceleration_upper,0.9219280984362672,8.9,1,0.6820726754513847,0.0,0.7,1.0,9d98a8660693475f,1.0,131,layout_comparison;prediction_scope,1.0,24.0,20.0,0.005502743830453169,0.058030905234943475,0.028657718179239566,15.000803299137525,41
40,4,"[19,20,21,22]",0.35,0.25,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",0.0,acceleration_upper,9.0,0.069426994094039,1,idm,[],60.0,0.2,middle,0.25758680484969215,23.462662427555756,0.0002146556707080768,0.25,acceleration_upper,9.0,0.069426994094039,1,5.0,acceleration_upper,0.9325130779829068,8.9,1,0.6519956895881288,0.0,0.7,1.0,9d9be4c3decf07f7,1.0,113,layout_comparison;prediction_scope,1.0,24.0,20.0,0.00025027844047867333,0.537337572444244,0.00297556330823312,10.303472193987686,41
